death_prob,vax_effect,viral_age_effect,f_val
0.08342423240845272,0.1907396440374803,0.10032758861223795,0.5526099999999999
0.3053882072670904,0.5634845578906528,0.512054777641107,0.14146
0.6400674994000954,0.3463186136895051,0.4930655203909774,0.12001
0.4410195562389985,0.18446640226164884,0.16357492485903713,0.15644999999999998
0.8415438242714798,0.36186302692432026,0.6004196392367318,0.11240000000000001
0.07844078250450341,0.15378707683292633,0.10181902325096229,0.5512900000000001
0.6413616861196529,0.7894969534760099,0.6971701097207078,0.11922000000000002
0.8584319561283257,0.6676930345543075,0.7661040201895217,0.11414000000000002
0.08591333646692119,0.3357824145271984,0.10022707956478057,0.55389
0.035484127474772476,0.5777870159973321,0.6077588556968171,0.08732
0.8929344750844256,0.16394471874191058,0.7219047062552199,0.11217000000000002
0.8576771767511979,0.7715287854151627,0.5766698833657775,0.11591000000000001
0.8395516326814759,0.5150938944501469,0.15977749584957018,0.11828000000000001
0.20613756449900109,0.4818994413374933,0.8364225990344435,0.13123
0.07957977156057625,0.40306579272919485,0.1009267366056455,0.55072
0.07958897028766501,0.4133392794908083,0.10058368051782063,0.55053
0.33168602119231966,0.6802868886783253,0.8119083284180905,0.12865
0.2558856664450001,0.30602289463491644,0.8693867169055256,0.12655000000000002
0.49720058581373594,0.5943902611650912,0.6484693601704115,0.12542999999999999
0.07625005863545643,0.3873308625823233,0.10138239872896887,0.55533
0.45700679867702954,0.8295704984419285,0.8250894361267691,0.11967000000000003
0.8236148489136456,0.608480608386017,0.6156056191945536,0.11614000000000001
0.07929875808954938,0.5359376165072492,0.10117207610718158,0.5469499999999999
0.8474406860660834,0.8191387289980572,0.58927060621457,0.11547
0.6025554011953943,0.8489595251544342,0.5726165615515947,0.12028
0.07846591346874753,0.3683186288377148,0.10109323237321002,0.5532600000000001
0.3590008765815481,0.7319824180584624,0.8793424266765684,0.12076
0.7587613420618047,0.13941587826073684,0.3159179838976208,0.12331000000000002
0.7569876770647913,0.37194964653162,0.5444317517168258,0.11635000000000001
0.07623740353781318,0.5376629337500792,0.10052436467027777,0.55023
0.28534599120252785,0.15038509106170886,0.41642334756583077,0.17046
0.7987216879776518,0.33781868994433417,0.799757273115845,0.11543
0.0712160847417083,0.21598962676855255,0.1007278979932452,0.55262
0.07514749269174717,0.10027333011797382,0.1009246555765631,0.5532299999999999
0.7316163763512972,0.1740123767363212,0.41846255582962033,0.12081
0.37782159217199246,0.7359359714815935,0.5649190015787429,0.13372
0.522688718987607,0.21594340876972393,0.83006116579965,0.11990000000000002
0.25077699515407376,0.6063845963644394,0.44304214596966285,0.16570999999999997
0.12215554075868092,0.3596553902330579,0.18065123742529476,0.37754000000000004
0.6654727283400966,0.8190668113490526,0.8367859104697546,0.11536000000000002
0.5802038249956263,0.4049604575220481,0.4904887141801846,0.12642
0.07982063336964225,0.10870116398466285,0.103380086258134,0.55416
0.07765461452954216,0.3619056976180718,0.10109262785753766,0.55811
0.6603928483679837,0.16409020752440392,0.24314751548548652,0.12809
0.6251009436896051,0.38144165039247047,0.10528053153394962,0.12875999999999999
0.17769105040637814,0.25430342595284383,0.7574425701858266,0.14422999999999997
0.06807155201457238,0.4338823256938448,0.10059317785067244,0.5537399999999999
0.526985990525939,0.8099529123426684,0.5456116391069646,0.12562
0.6729144381400014,0.5052739460849568,0.2712439037331371,0.12924
0.4404736580324667,0.27600088687084223,0.23645869118405927,0.1595
0.07017265710364792,0.13443046034771414,0.10167837410145211,0.55483
0.8126636287219303,0.7224247506987272,0.7369877903334927,0.11593000000000002
0.06768857187940304,0.31706495209542995,0.10113771778601138,0.5509499999999999
0.7832215770263865,0.7627377575346017,0.5952560022658607,0.11779
0.33521615529444104,0.5345066726406359,0.8998025684233252,0.12181000000000002
0.42487131915537446,0.13999465359287486,0.8019789365499722,0.12897999999999998
0.5043764215875011,0.7630395271846759,0.41670326494395327,0.13588
0.2424577201132202,0.6983177728816343,0.6588354080225175,0.14279
0.8422532450181178,0.46592302366429883,0.45270968963330505,0.11826
0.8988734167069722,0.21355217084460032,0.5155920071130274,0.11235
0.30340662087309445,0.5451630615124656,0.21236637956875026,0.19731
0.38971624635608926,0.14844652885212029,0.3364011024577035,0.15789999999999998
0.4203979311387691,0.422398016621385,0.48602929871111056,0.13754000000000002
0.07749975798924383,0.10860937480805886,0.10285083564388647,0.55242
